crime_id,date,category,description,latitude,longitude,location_description,arrest,domestic,district,ward,arrest_probability,risk_score,risk_level
CR-2023-005904,2024-01-26 04:15:41,BATTERY,DOMESTIC BATTERY,41.89992059848401,-87.71124769466424,ALLEY,False,False,D-13,W-30,0.7689885987776517,0.231,LOW
CR-2023-003837,2024-05-22 18:19:35,PETTY THEFT,DOMESTIC BATTERY,41.865522490754245,-87.64093730166655,RESIDENCE,False,False,D-01,W-19,0.24688620803607655,0.3515,MEDIUM
CR-2024-004381,2025-02-14 23:07:40,MOTOR VEHICLE THEFT,MOTORCYCLE,41.86028670249838,-87.62111635272896,PARKING LOT,False,True,D-13,W-11,0.1292919482809664,0.5805,HIGH
CR-2024-005167,2023-09-05 23:15:59,THEFT,PETTY THEFT,41.88110050680969,-87.63080515062587,ALLEY,False,False,D-06,W-10,0.10779826033665267,0.4164,MEDIUM
CR-2024-000019,2023-12-29 13:47:59,ROBBERY,STRONGARM ROBBERY,41.74569534877754,-87.62407846910328,APARTMENT,False,False,D-02,W-25,0.1592232916211696,0.8408,CRITICAL
CR-2023-004683,2025-11-04 20:38:39,ROBBERY,STRONGARM ROBBERY,41.87325386385985,-87.60976644316695,SIDEWALK,False,False,D-07,W-34,0.1337542859630498,0.8662,CRITICAL
CR-2024-001912,2023-11-10 04:35:37,MOTOR VEHICLE THEFT,TRUCK,41.86804827199319,-87.61222423127926,APARTMENT,False,False,D-08,W-16,0.11901905058647921,0.5873,HIGH
CR-2023-003630,2025-04-20 23:54:17,ROBBERY,STRONGARM ROBBERY,41.90785450478654,-87.62962179348223,SIDEWALK,False,False,D-11,W-25,0.08880229500066328,0.9112,CRITICAL
CR-2023-005277,2024-07-15 12:39:53,ASSAULT,AGGRAVATED ASSAULT,41.80413964919728,-87.66686433772647,STREET,True,True,D-03,W-38,0.2511690858746191,0.7488,HIGH
CR-2024-002041,2024-11-07 16:18:51,MOTOR VEHICLE THEFT,TRUCK,41.90328012010059,-87.65847460825978,ALLEY,False,False,D-10,W-03,0.1491008130220691,0.5673,HIGH
CR-2025-000161,2024-05-03 01:59:27,BATTERY,AGGRAVATED BATTERY,41.93203558633533,-87.61345225448629,STREET,True,False,D-12,W-12,0.6949490297667954,0.3051,MEDIUM
CR-2023-004719,2025-06-12 15:11:38,ASSAULT,AGGRAVATED ASSAULT,41.96493677261418,-87.6573801845545,PARK,False,False,D-03,W-50,0.1075138375703121,0.8925,CRITICAL
CR-2025-005393,2023-01-24 20:01:33,ROBBERY,ARMED ROBBERY,41.969548545742285,-87.65691631146326,STREET,False,False,D-08,W-26,0.2145013142088373,0.7855,CRITICAL
CR-2023-005154,2023-02-12 00:12:04,BATTERY,SIMPLE BATTERY,41.875779645032985,-87.61909183833865,RESIDENCE,True,False,D-15,W-14,0.7839313739596737,0.2161,LOW
CR-2023-002487,2025-04-17 07:30:13,ASSAULT,AGGRAVATED ASSAULT,41.85410333268552,-87.75162902684818,PARK,False,True,D-14,W-41,0.23621963300989227,0.7638,CRITICAL
CR-2025-001784,2025-10-28 23:41:54,THEFT,FROM BUILDING,41.78450849141945,-87.60639956113097,PARK,False,False,D-04,W-49,0.22884932869481542,0.3599,MEDIUM
CR-2024-003799,2023-10-30 08:07:24,ASSAULT,SIMPLE ASSAULT,41.89301448240032,-87.6259790329393,COMMERCIAL BUILDING,False,False,D-15,W-30,0.1469147701299576,0.8531,CRITICAL
CR-2025-003683,2023-08-07 22:46:30,BATTERY,DOMESTIC BATTERY,41.98295927670763,-87.66468692932852,PARKING LOT,False,False,D-02,W-24,0.7789443631285721,0.2211,LOW
CR-2024-003391,2025-11-13 07:23:52,MOTOR VEHICLE THEFT,AUTOMOBILE,41.87896796071141,-87.63378388949894,ALLEY,False,False,D-07,W-43,0.1896807857169468,0.5402,HIGH
CR-2023-000297,2025-07-12 00:37:57,CRIMINAL DAMAGE,TO PROPERTY,41.893663099163874,-87.63745024598282,PARKING LOT,False,False,D-13,W-11,0.10662311147808333,0.4169,MEDIUM
CR-2025-003866,2024-04-06 23:46:28,THEFT,,41.94031685681041,-87.65526410254243,ALLEY,False,False,D-09,W-17,0.1506721999261635,0.3964,MEDIUM
CR-2024-005713,2025-03-10 10:42:40,BATTERY,DOMESTIC BATTERY,41.82828328166617,-87.63865332949459,PARKING LOT,True,False,D-03,W-48,0.7895651509794288,0.2104,LOW
CR-2023-001260,2024-06-29 02:00:38,ROBBERY,ARMED ROBBERY,41.95190422837817,-87.59559481994793,PARKING LOT,False,False,D-12,W-18,0.14497713512539936,0.855,CRITICAL
CR-2023-000216,2024-03-21 06:45:18,ROBBERY,ARMED ROBBERY,41.87575067698,-87.71398423939567,RESIDENCE,False,False,D-06,W-46,0.19718777272400456,0.8028,CRITICAL
CR-2024-005158,2025-03-07 02:33:03,NARCOTICS,POSSESSION OF COCAINE,41.97285423585664,-87.68867427724692,STREET,False,False,D-09,W-34,0.706775248838679,0.1955,LOW
CR-2023-000711,2025-05-03 23:59:16,MOTOR VEHICLE THEFT,TRUCK,41.87262570905686,-87.64238814501009,SIDEWALK,False,False,D-12,W-21,0.11186737067373928,0.5921,HIGH
CR-2024-002662,2025-01-08 17:36:13,ROBBERY,STRONGARM ROBBERY,41.78385983792944,-87.62922955883464,STREET,False,False,D-05,W-41,0.17064161060186936,0.8294,CRITICAL
CR-2025-004832,2023-07-08 03:35:50,THEFT,PETTY THEFT,41.86922185900486,-87.61068591611898,STREET,False,False,D-07,W-13,0.16497662487172748,0.3897,MEDIUM
CR-2023-001956,2023-06-03 01:21:11,BURGLARY,FORCIBLE ENTRY,41.89324207682894,-87.6424741215789,APARTMENT,False,False,D-15,W-24,0.12156677827876793,0.5856,HIGH
CR-2024-000433,2023-11-02 23:51:39,NARCOTICS,POSSESSION OF COCAINE,41.88238798086088,-87.6247831481502,COMMERCIAL BUILDING,True,True,D-11,W-29,0.5310521973795198,0.3126,MEDIUM
CR-2023-000252,2024-07-16 15:48:58,BURGLARY,COMMERCIAL,41.868340361463176,-87.63710688075648,RESIDENCE,True,False,D-08,W-35,0.07863325343156087,0.6142,HIGH
CR-2023-000231,2025-09-24 17:41:38,BATTERY,AGGRAVATED BATTERY,41.76140686230018,-87.62365050223165,RESIDENCE,False,True,D-12,W-41,0.6346613117022717,0.3653,MEDIUM
CR-2025-001610,2024-11-30 14:36:50,MOTOR VEHICLE THEFT,AUTOMOBILE,41.86234788890597,-87.61843757275994,APARTMENT,False,False,D-11,W-02,0.12905218182119946,0.5806,HIGH
CR-2025-000926,2023-07-30 09:32:56,BURGLARY,FORCIBLE ENTRY,41.92452726336487,-87.6369169165278,APARTMENT,False,False,D-02,W-12,0.12336265768724679,0.5844,HIGH
CR-2023-005769,2024-09-22 03:02:15,MOTOR VEHICLE THEFT,MOTORCYCLE,41.8874889814396,-87.60925197664957,COMMERCIAL BUILDING,False,True,D-13,W-04,0.12155488135887628,0.5856,HIGH
CR-2024-003043,2025-11-28 01:48:34,BURGLARY,COMMERCIAL,41.8750129621552,-87.75476042801357,PARKING LOT,False,False,D-08,W-44,0.13433305788997876,0.5771,HIGH
CR-2024-004828,2025-07-09 14:27:14,ROBBERY,STRONGARM ROBBERY,41.96053885216773,-87.69213838157863,COMMERCIAL BUILDING,True,False,D-01,W-35,0.13290127203188978,0.8671,CRITICAL
CR-2024-005488,2025-12-22 14:14:44,NARCOTICS,POSSESSION OF COCAINE,41.889387250656114,-87.63862162898387,APARTMENT,True,False,D-01,W-13,0.7244881905732922,0.1837,LOW
CR-2023-003354,2023-12-28 13:59:39,MOTOR VEHICLE THEFT,TRUCK,41.81545636510087,-87.6362613479057,PARK,False,False,D-11,W-47,0.08781022218114853,0.6081,HIGH
CR-2024-005182,2023-03-15 06:47:46,NARCOTICS,POSSESSION OF HEROIN,41.86392636915973,-87.62011303537595,PARKING LOT,False,False,D-13,W-43,0.7316934666852525,0.1789,LOW
CR-2025-005210,2023-03-17 11:22:53,THEFT,GRAND THEFT,41.89961319270744,-87.71974450038168,SIDEWALK,False,False,D-04,W-02,0.223993952853438,0.3621,MEDIUM
CR-2025-000863,2025-02-02 10:30:49,CRIMINAL DAMAGE,TO VEHICLE,41.870060548323295,-87.61767913302579,SIDEWALK,False,False,D-10,W-40,0.16348262310865136,0.3904,MEDIUM
CR-2024-004090,2024-03-26 21:16:57,NARCOTICS,SALE/MANUFACTURE,41.82947729262007,-87.62534259964288,COMMERCIAL BUILDING,True,True,D-07,W-03,0.7673115257344244,0.1551,LOW
CR-2024-004522,2025-06-02 04:56:41,THEFT,GRAND THEFT,41.87357710556346,-87.6520665860229,ALLEY,False,False,D-03,W-24,0.17888731890069165,0.3832,MEDIUM
CR-2024-001801,2025-07-23 22:52:05,ROBBERY,ARMED ROBBERY,41.83014530239465,-87.62898292952607,ALLEY,False,False,D-08,W-03,0.1331984094087997,0.8668,CRITICAL
CR-2023-003690,2024-03-12 18:31:09,CRIMINAL DAMAGE,TO VEHICLE,41.96703331933736,-87.64739252637628,RESIDENCE,False,False,D-03,W-46,0.14990461481594067,0.3967,MEDIUM
CR-2024-002323,2023-03-10 10:59:40,ROBBERY,ARMED ROBBERY,41.855530761500994,-87.72752191123118,PARKING LOT,False,False,D-07,W-31,0.2387864927603273,0.7612,CRITICAL
CR-2024-003526,2024-09-22 15:42:05,ASSAULT,SIMPLE ASSAULT,41.8938507356233,-87.62493012646746,PARKING LOT,False,False,D-04,W-40,0.23457475275739284,0.7654,CRITICAL
CR-2023-003402,2023-06-26 20:45:29,THEFT,PETTY THEFT,41.86514030226386,-87.6316979886962,APARTMENT,False,False,D-12,W-50,0.06861879799048103,0.4346,MEDIUM
CR-2024-004576,2023-06-17 20:01:30,CRIMINAL DAMAGE,TO VEHICLE,41.80378537976124,-87.61461095185425,PARK,False,False,D-09,W-32,0.1330107549118539,0.4046,MEDIUM
CR-2025-005360,2025-09-16 12:39:46,ASSAULT,SIMPLE ASSAULT,41.944536895503006,-87.69486769833146,RESIDENCE,False,True,D-02,W-19,0.15070422743189793,0.8493,CRITICAL
CR-2024-004579,2023-06-22 22:56:19,MOTOR VEHICLE THEFT,AUTOMOBILE,41.89906766460548,-87.6119324043259,APARTMENT,False,False,D-05,W-22,0.1253687765387632,0.5831,HIGH
CR-2023-001824,2023-12-29 03:06:43,ROBBERY,STRONGARM ROBBERY,41.88984310602423,-87.63626688354363,APARTMENT,False,False,D-09,W-35,0.13860373070610696,0.8614,CRITICAL
CR-2025-004022,2025-11-30 01:44:21,BURGLARY,COMMERCIAL,41.967463525086586,-87.639518495972,RESIDENCE,False,False,D-05,W-48,0.10996613323051903,0.5934,HIGH
CR-2025-005504,2024-03-23 00:42:41,BURGLARY,COMMERCIAL,41.8772615530008,-87.63097886193954,PARK,False,False,D-05,W-42,0.09004931921474998,0.6066,HIGH
CR-2023-001860,2024-06-19 14:16:45,CRIMINAL DAMAGE,GRAFFITI,41.89303372271004,-87.60425241085123,STREET,False,False,D-06,W-42,0.10988281391731478,0.4154,MEDIUM
CR-2024-002431,2025-09-09 09:03:21,THEFT,RETAIL THEFT,41.93465971800601,-87.68231111928685,STREET,False,False,D-03,W-16,0.12915528473360313,0.4064,MEDIUM
CR-2024-005659,2024-02-13 20:03:11,ASSAULT,AGGRAVATED ASSAULT,41.87705222197725,-87.64176228246016,STREET,False,True,D-09,W-36,0.17227817325609293,0.8277,CRITICAL
CR-2024-000298,2023-09-11 02:28:40,ROBBERY,ARMED ROBBERY,41.94300250129413,-87.67487527431564,COMMERCIAL BUILDING,False,False,D-10,W-11,0.14100839919812058,0.859,CRITICAL
CR-2025-001238,2023-02-14 05:00:42,BATTERY,DOMESTIC BATTERY,41.8764444052708,-87.70074130806022,RESIDENCE,True,True,D-13,W-05,0.7523634488826108,0.2476,LOW
CR-2025-001049,2023-08-27 02:28:14,ASSAULT,SIMPLE ASSAULT,41.85479361850976,-87.61753165512962,PARKING LOT,False,False,D-08,W-22,0.17964518274328262,0.8204,CRITICAL
CR-2025-005051,2023-08-23 20:20:19,NARCOTICS,SALE/MANUFACTURE,41.90634798616158,-87.66877079295794,PARKING LOT,False,False,D-10,W-30,0.6454344675444802,0.2364,LOW
CR-2024-003931,2024-05-25 23:24:08,ROBBERY,ARMED ROBBERY,41.92007462281319,-87.668155527658,STREET,False,False,D-08,W-07,0.1620590210647526,0.8379,CRITICAL
CR-2024-000670,2024-06-30 02:02:17,CRIMINAL DAMAGE,GRAFFITI,41.95161147962099,-87.65523907959692,RESIDENCE,False,False,D-01,W-20,0.1161764821293053,0.4125,MEDIUM
CR-2024-002365,2023-08-03 21:16:07,MOTOR VEHICLE THEFT,AUTOMOBILE,41.86026554870698,-87.63054820231193,STREET,False,False,D-02,W-45,0.15034726688598293,0.5664,HIGH
CR-2024-000004,2025-04-01 08:58:36,ROBBERY,ARMED ROBBERY,41.76716314035163,-87.61543599891036,COMMERCIAL BUILDING,False,False,D-03,W-17,0.19410306207594494,0.8059,CRITICAL
CR-2025-005294,2023-12-04 23:33:45,THEFT,RETAIL THEFT,41.95637425603581,-87.66270044931674,COMMERCIAL BUILDING,False,False,D-10,W-05,0.11088679290936349,0.4149,MEDIUM
CR-2023-001017,2023-10-26 03:07:00,ASSAULT,SIMPLE ASSAULT,41.89400314861248,-87.58840509941633,STREET,True,False,D-07,W-30,0.19826903315075692,0.8017,CRITICAL
CR-2023-001332,2024-08-29 00:54:53,CRIMINAL DAMAGE,TO VEHICLE,41.95766412584198,-87.6826427561292,COMMERCIAL BUILDING,True,False,D-14,W-21,0.13874900430591475,0.4019,MEDIUM
CR-2023-001518,2025-05-28 14:44:08,BATTERY,AGGRAVATED BATTERY,41.77033626997856,-87.6247384057251,SIDEWALK,False,False,D-03,W-20,0.696704894453995,0.3033,MEDIUM
CR-2024-002695,2023-02-25 02:33:00,BATTERY,SIMPLE BATTERY,41.86760878189816,-87.62737452209943,APARTMENT,False,False,D-10,W-25,0.6925189703481701,0.3075,MEDIUM
CR-2024-004963,2024-03-23 01:43:41,BATTERY,DOMESTIC BATTERY,41.86558439581557,-87.6333186854443,SIDEWALK,True,False,D-08,W-07,0.7671542418345901,0.2328,LOW
CR-2023-004365,2025-03-15 01:29:52,ROBBERY,STRONGARM ROBBERY,41.939375623461125,-87.65791601187453,APARTMENT,False,False,D-10,W-42,0.12025958827637184,0.8797,CRITICAL
CR-2023-002088,2023-05-19 09:53:17,ASSAULT,AGGRAVATED ASSAULT,41.87796067157649,-87.6251952839097,PARK,False,False,D-04,W-46,0.23565857501994014,0.7643,CRITICAL
CR-2023-000330,2023-01-18 02:06:33,BATTERY,DOMESTIC BATTERY,41.9369267598624,-87.6662371788248,APARTMENT,True,True,D-01,W-02,0.8053665467284784,0.1946,LOW
CR-2023-005661,2025-12-07 03:47:34,ASSAULT,AGGRAVATED ASSAULT,41.95125376824403,-87.62322596289066,APARTMENT,False,False,D-15,W-44,0.1847466660080083,0.8153,CRITICAL
CR-2024-000895,2023-12-17 11:11:43,NARCOTICS,POSSESSION OF HEROIN,41.84997241295532,-87.6280746088128,RESIDENCE,True,False,D-02,W-28,0.8177670824092619,0.1215,LOW
CR-2025-003128,2024-05-03 05:38:29,THEFT,GRAND THEFT,41.8989464620092,-87.64997814506214,ALLEY,False,False,D-04,W-46,0.2183300467957339,0.3648,MEDIUM
CR-2024-003940,2025-05-04 17:11:01,THEFT,GRAND THEFT,41.921998456245255,-87.66007505204126,ALLEY,False,False,D-01,W-43,0.159717976286,0.3921,MEDIUM
CR-2023-000348,2024-08-27 19:50:40,ASSAULT,SIMPLE ASSAULT,41.88299199533363,-87.64856670364578,PARK,False,True,D-08,W-30,0.12407372019886909,0.8759,CRITICAL
CR-2025-000761,2024-01-21 02:37:47,ASSAULT,AGGRAVATED ASSAULT,41.77323789752875,-87.65298598091809,STREET,True,True,D-04,W-23,0.2926997388352354,0.7073,HIGH
CR-2025-001763,2025-07-27 20:06:06,OTHER OFFENSE,DUPLICATE ID TEST RECORD,41.87703712087828,-87.68967768591305,ALLEY,True,False,D-11,W-19,0.3014370667596372,0.326,MEDIUM
CR-2025-004592,2025-12-14 04:00:08,BATTERY,AGGRAVATED BATTERY,41.87751877134367,-87.72809002309114,APARTMENT,True,False,D-05,W-08,0.7608185114696508,0.2392,LOW
CR-2023-004386,2025-03-13 12:31:11,BURGLARY,FORCIBLE ENTRY,41.86627928565151,-87.61994606400488,RESIDENCE,False,False,D-01,W-01,0.14015375673214922,0.5732,HIGH
CR-2025-003164,2025-08-10 01:40:21,NARCOTICS,POSSESSION OF COCAINE,41.89898058127381,-87.62813305937055,APARTMENT,True,False,D-03,W-12,0.716159573313012,0.1892,LOW
CR-2023-005046,2024-08-16 23:27:35,THEFT,PETTY THEFT,41.841227458541766,-87.64451147265494,COMMERCIAL BUILDING,False,False,D-08,W-30,0.10049312386811624,0.4198,MEDIUM
CR-2023-000624,2025-11-28 08:24:29,CRIMINAL DAMAGE,TO VEHICLE,41.88480814641223,-87.75490612163166,SIDEWALK,False,False,D-02,W-16,0.13159772146218046,0.4053,MEDIUM
CR-2023-001281,2025-07-14 15:23:17,NARCOTICS,POSSESSION OF COCAINE,41.86421863060911,-87.62596924366488,APARTMENT,False,False,D-01,W-25,0.6561591337903303,0.2292,LOW
CR-2025-004232,2024-12-31 22:09:30,THEFT,PETTY THEFT,41.89292913190249,-87.6355170654501,APARTMENT,False,False,D-04,W-47,0.10753934827070973,0.4165,MEDIUM
CR-2023-004659,2025-01-27 11:50:18,THEFT,GRAND THEFT,41.76730363926235,-87.65645465959446,RESIDENCE,False,False,D-07,W-10,0.1838426523878505,0.3809,MEDIUM
CR-2024-003568,2025-06-29 14:24:53,NARCOTICS,POSSESSION OF COCAINE,41.8688544907221,-87.73790118873634,APARTMENT,True,False,D-14,W-34,0.7770879828104142,0.1486,LOW
CR-2023-000618,2023-04-27 02:28:11,BURGLARY,RESIDENTIAL,41.90326551221115,-87.63810382362563,APARTMENT,False,False,D-07,W-31,0.13151271477049933,0.579,HIGH
CR-2025-002279,2024-02-09 18:39:00,ASSAULT,SIMPLE ASSAULT,41.87092237635997,-87.7151027310627,PARKING LOT,False,False,D-07,W-12,0.1872917683393696,0.8127,CRITICAL
CR-2024-004588,2024-05-01 05:56:51,BURGLARY,FORCIBLE ENTRY,41.97355226225153,-87.66596904891551,SIDEWALK,False,False,D-07,W-41,0.12813693719948024,0.5812,HIGH
CR-2023-002193,2025-06-08 02:42:00,ROBBERY,ARMED ROBBERY,41.86780581296368,-87.6512900693461,STREET,False,False,D-03,W-08,0.1892426190548523,0.8108,CRITICAL
CR-2023-000366,2024-05-16 00:17:31,BATTERY,DOMESTIC BATTERY,41.78910631889286,-87.67156459010594,PARK,True,False,D-11,W-44,0.7168394230945285,0.2832,MEDIUM
CR-2025-002846,2024-07-18 23:45:05,ASSAULT,AGGRAVATED ASSAULT,41.78719119167815,-87.65517893921727,SIDEWALK,False,True,D-12,W-30,0.1141750743364618,0.8858,CRITICAL
CR-2024-001024,2025-07-29 00:34:27,BATTERY,AGGRAVATED BATTERY,41.94184210566974,-87.65219618632281,PARK,False,True,D-01,W-24,0.7678313175767062,0.2322,LOW
CR-2025-001172,2025-11-08 03:16:43,BURGLARY,COMMERCIAL,41.845799856201936,-87.6133427093237,APARTMENT,False,False,D-15,W-02,0.11647145075429173,0.589,HIGH
CR-2023-000648,2023-05-10 20:13:23,CRIMINAL DAMAGE,TO VEHICLE,41.8018769120747,-87.63625686360471,COMMERCIAL BUILDING,False,False,D-13,W-11,0.09677314441434408,0.4215,MEDIUM
CR-2024-000634,2025-01-11 02:32:04,ROBBERY,STRONGARM ROBBERY,41.93368940114821,-87.63057813649579,PARK,False,False,D-14,W-09,0.2558862202665259,0.7441,HIGH
CR-2023-003090,2025-03-25 01:12:58,BURGLARY,COMMERCIAL,41.892562338262586,-87.63438167053663,ALLEY,False,False,D-08,W-46,0.14092301234926677,0.5727,HIGH
CR-2025-005195,2024-06-05 21:16:53,ROBBERY,ARMED ROBBERY,41.84073257887773,-87.61154914761254,PARKING LOT,False,False,D-08,W-48,0.11995251880680238,0.88,CRITICAL
CR-2025-000521,2025-06-18 05:47:27,THEFT,FROM BUILDING,41.80586702083578,-87.62996271173752,APARTMENT,True,False,D-03,W-26,0.15820076679227701,0.3928,MEDIUM
CR-2023-001716,2025-08-11 12:58:43,CRIMINAL DAMAGE,TO PROPERTY,41.791956265900446,-87.63144788116108,STREET,False,False,D-07,W-38,0.19777018785491293,0.3744,MEDIUM
CR-2024-002527,2023-03-04 10:19:17,CRIMINAL DAMAGE,TO PROPERTY,41.85870154552556,-87.74708754265365,PARKING LOT,False,False,D-11,W-30,0.12643237630549947,0.4077,MEDIUM
CR-2025-005246,2024-11-29 19:08:41,MOTOR VEHICLE THEFT,MOTORCYCLE,41.75170267469727,-87.64610605451288,RESIDENCE,False,False,D-13,W-28,0.19203102485764628,0.5386,HIGH
CR-2025-002096,2025-08-20 10:44:34,ROBBERY,ARMED ROBBERY,41.8110023948487,-87.68965980176338,APARTMENT,False,False,D-08,W-25,0.12576965774281176,0.8742,CRITICAL
CR-2023-000738,2025-07-19 04:48:58,ROBBERY,STRONGARM ROBBERY,41.87842293332506,-87.71934841600968,STREET,False,False,D-02,W-41,0.21102246645004172,0.789,CRITICAL
CR-2024-003952,2024-06-12 18:15:27,ROBBERY,STRONGARM ROBBERY,41.89478951457805,-87.63086680436246,PARK,True,False,D-02,W-39,0.10663655998908762,0.8934,CRITICAL
CR-2024-001762,2025-07-06 00:10:50,BURGLARY,RESIDENTIAL,41.7643554491652,-87.65834699911024,RESIDENCE,False,False,D-15,W-27,0.11675359224239244,0.5888,HIGH
CR-2024-003574,2024-05-05 00:50:05,MOTOR VEHICLE THEFT,MOTORCYCLE,41.89859584117782,-87.64086605057028,SIDEWALK,True,False,D-07,W-06,0.17808463406811,0.5479,HIGH
CR-2023-004332,2024-10-15 21:34:23,BATTERY,SIMPLE BATTERY,41.87322713110253,-87.61690553819719,SIDEWALK,True,False,D-06,W-48,0.7236521063087156,0.2763,MEDIUM
CR-2025-003212,2025-07-30 02:01:26,NARCOTICS,SALE/MANUFACTURE,41.86984119399499,-87.62215466153164,SIDEWALK,True,True,D-13,W-25,0.6042205717194999,0.2639,MEDIUM
CR-2023-000003,2025-12-29 23:29:24,BURGLARY,FORCIBLE ENTRY,41.81838032038768,-87.60981413177119,APARTMENT,False,False,D-13,W-04,0.0704589151978449,0.6197,HIGH
CR-2024-001231,2025-05-16 05:18:10,ROBBERY,ARMED ROBBERY,41.88533373429021,-87.64836493633491,COMMERCIAL BUILDING,False,False,D-06,W-12,0.13186076827818619,0.8681,CRITICAL
CR-2023-001059,2024-07-19 02:25:10,ASSAULT,SIMPLE ASSAULT,41.71484165853012,-87.63377569406501,APARTMENT,False,False,D-01,W-33,0.27243879457623316,0.7276,HIGH
CR-2025-003083,2025-07-30 06:15:13,THEFT,FROM BUILDING,41.97111895691888,-87.65837995330395,PARK,False,False,D-13,W-41,0.11348644718914634,0.4137,MEDIUM
CR-2023-005670,2025-08-31 21:07:43,ASSAULT,SIMPLE ASSAULT,41.87919004471926,-87.73617844691552,STREET,False,True,D-05,W-08,0.17092768084561497,0.8291,CRITICAL
CR-2025-000932,2025-03-11 12:03:07,NARCOTICS,SALE/MANUFACTURE,41.89766510364318,-87.65473737982053,ALLEY,True,False,D-06,W-02,0.7711759370377278,0.1525,LOW
CR-2023-005667,2023-01-28 20:39:48,MOTOR VEHICLE THEFT,TRUCK,41.85672543242277,-87.64441678821416,STREET,True,False,D-02,W-14,0.2688162601945828,0.4875,MEDIUM
CR-2024-005092,2025-04-11 01:00:47,ROBBERY,STRONGARM ROBBERY,41.86866149354919,-87.58608836176347,STREET,False,False,D-05,W-21,0.15328269667080593,0.8467,CRITICAL
CR-2024-002278,2023-02-06 12:39:56,BATTERY,SIMPLE BATTERY,41.92828797248621,-87.64809671632108,PARK,True,False,D-07,W-34,0.7853295382596566,0.2147,LOW
CR-2025-000230,2023-12-12 00:50:14,NARCOTICS,POSSESSION OF COCAINE,41.82801812832291,-87.62811841120072,RESIDENCE,True,False,D-08,W-30,0.6574138584472706,0.2284,LOW
CR-2023-001707,2023-12-29 12:05:28,PETTY THEFT,FORCIBLE ENTRY,41.93739769434127,-87.65824050846861,APARTMENT,True,False,D-06,W-35,0.2703984359458533,0.3405,MEDIUM
CR-2023-003699,2023-06-03 21:23:47,BURGLARY,COMMERCIAL,41.887464351022444,-87.70232052367453,ALLEY,False,False,D-04,W-45,0.15045034920993908,0.5664,HIGH
CR-2025-003938,2025-06-25 10:56:36,CRIMINAL DAMAGE,TO VEHICLE,41.8692130181693,-87.62489391437684,SIDEWALK,False,False,D-04,W-07,0.1545578797020511,0.3945,MEDIUM
CR-2023-002985,2024-09-08 05:41:27,CRIMINAL DAMAGE,TO VEHICLE,41.89273570066504,-87.62978866738818,APARTMENT,True,False,D-10,W-02,0.13726050611475096,0.4026,MEDIUM
CR-2024-003523,2025-06-26 11:01:43,THEFT,RETAIL THEFT,41.77920424205707,-87.63132186253483,COMMERCIAL BUILDING,False,False,D-06,W-17,0.15398994198141894,0.3948,MEDIUM
CR-2024-005887,2025-10-25 22:50:31,MOTOR VEHICLE THEFT,TRUCK,41.81147321054865,-87.64562579725761,ALLEY,False,False,D-02,W-27,0.1761932031826936,0.5492,HIGH
CR-2025-005234,2023-06-24 21:02:55,NARCOTICS,POSSESSION OF COCAINE,41.97287587245026,-87.6363140700325,PARKING LOT,True,False,D-02,W-13,0.7294931284100525,0.1803,LOW
CR-2025-004136,2024-01-13 04:46:27,BATTERY,AGGRAVATED BATTERY,41.93775712219654,-87.66307136440982,RESIDENCE,True,True,D-15,W-35,0.7308626199686789,0.2691,MEDIUM
CR-2025-004148,2025-10-03 15:18:23,NARCOTICS,SALE/MANUFACTURE,41.91613341637941,-87.72010926133184,RESIDENCE,True,False,D-05,W-12,0.6371792253155509,0.2419,LOW
CR-2024-000484,2025-01-24 22:24:59,NARCOTICS,SALE/MANUFACTURE,41.877497630740336,-87.65126162653178,PARK,True,False,D-11,W-46,0.7370656364539788,0.1753,LOW
CR-2025-004256,2025-09-22 01:20:03,ROBBERY,ARMED ROBBERY,41.78484573851896,-87.61700936701122,RESIDENCE,False,False,D-11,W-50,0.07577756524631485,0.9242,CRITICAL
CR-2025-004652,2024-01-21 20:50:19,ASSAULT,SIMPLE ASSAULT,41.96830335330317,-87.63655265171492,PARKING LOT,False,True,D-11,W-48,0.17151768407947057,0.8285,CRITICAL
CR-2025-001220,2025-03-05 22:45:50,CRIMINAL DAMAGE,TO VEHICLE,41.82263959760513,-87.59446364803274,PARKING LOT,False,False,D-02,W-01,0.16242937403991495,0.3909,MEDIUM
CR-2024-004990,2025-06-20 18:59:07,CRIMINAL DAMAGE,TO VEHICLE,41.76775511715433,-87.64159305842074,STREET,False,False,D-06,W-16,0.10585917955613348,0.4173,MEDIUM
